upi_id,merchant_name,amount,suspicious_keyword,digit_count,upi_length,handle,brand_impersonation,trap_amount,report_count,is_blacklisted,merchant_age_days,is_fraud
tkrxkvxpbk306@ybl,Urban Foods,4002,0,3,17,ybl,0,0,10,1,981,0
eapvffsuqu@axl,PhonePe Help,2300,1,0,14,axl,1,0,12,0,860,1
pcvdyj@paytm,Fresh Mart,86,0,0,12,paytm,0,0,3,0,45,0
rmdfuiak@axl,Smart Fashion,4792,0,0,12,axl,0,0,6,0,131,0
gyhfhe974@okaxis,City Bakers,3016,0,3,16,okaxis,0,0,7,0,675,0
iwpkks812@okaxis,PhonePe Help,2412,1,3,16,okaxis,1,0,13,1,732,1
fnjot950@okaxis,Fresh Mart,2644,0,3,15,okaxis,0,0,14,1,220,0
bcuwalundi@paytm,Mega Electronics,4888,0,0,16,paytm,0,0,12,0,539,0
rqmyhpgmji561@ybl,Urban Foods,1396,0,3,17,ybl,0,0,4,0,365,0
gnskdaec41@paytm,PhonePe Help,1356,1,2,16,paytm,1,0,13,0,147,1
yqcavbfjru@paytm,Fresh Mart,411,0,0,16,paytm,0,0,6,0,129,0
ukobsaax@okaxis,Green Grocery,2746,0,0,15,okaxis,0,0,10,0,52,0
ooglzaeq@ybl,Smart Fashion,3021,0,0,12,ybl,0,0,7,0,890,0
ntjacs@paytm,Quick Recharge,4604,0,0,12,paytm,0,0,9,1,848,0
wpnghgj@axl,Green Grocery,4515,0,0,11,axl,0,0,4,0,450,0
temcsfk@axl,Flipkart Deals,4819,0,0,11,axl,1,0,12,0,112,1
injbbvno@axl,Flipkart Deals,4061,0,0,12,axl,1,0,0,0,18,0
ebyeuuz@axl,Urban Foods,164,0,0,11,axl,0,0,10,0,867,0
sxylutp@paytm,City Bakers,1613,0,0,13,paytm,0,0,6,0,135,0
rbccp315@okaxis,Paytm Cashback,4118,1,3,15,okaxis,1,0,3,0,465,1
ypdfaldo@ibl,Paytm Cashback,1732,1,0,12,ibl,1,0,11,0,554,1
ruewgo@okicici,Paytm Cashback,1738,1,0,14,okicici,1,0,2,0,487,1
gfpldqmcq@ibl,Mega Electronics,1102,0,0,13,ibl,0,0,0,0,382,0
pjsndor@paytm,Fresh Mart,2270,0,0,13,paytm,0,0,13,0,75,0
iduytvlig376@axl,Fresh Mart,756,0,3,16,axl,0,0,14,1,936,0
soikg@okicici,Mega Electronics,4624,0,0,13,okicici,0,0,3,0,743,0
wdpepeieie501@ibl,Paytm Cashback,4655,1,3,17,ibl,1,0,13,1,755,1
pdutbkhc@ibl,Urban Foods,1245,0,0,12,ibl,0,0,10,1,501,0
ziubmnwop@axl,Smart Fashion,3456,0,0,13,axl,0,0,7,0,990,0
jgepdsshu@okicici,Mega Electronics,1145,0,0,17,okicici,0,0,13,1,423,0
cyhrnmh@okaxis,Fresh Mart,1616,0,0,14,okaxis,0,0,15,0,207,0
hkdchk@ybl,City Bakers,4186,0,0,10,ybl,0,0,6,0,233,0
ehzny@axl,Paytm Cashback,2127,1,0,9,axl,1,0,8,0,494,1
vcjww@okicici,Paytm Cashback,905,1,0,13,okicici,1,0,1,0,645,1
ozozwf@paytm,Mega Electronics,3519,0,0,12,paytm,0,0,11,0,526,0
qiwazp@ybl,Fresh Mart,1643,0,0,10,ybl,0,0,9,0,177,0
iqiiizmczj@okicici,PhonePe Help,324,1,0,18,okicici,1,0,1,0,620,1
yvsczjp@ybl,Flipkart Deals,2129,0,0,11,ybl,1,0,1,0,452,0
etwbinqa@axl,Mega Electronics,4637,0,0,12,axl,0,0,12,1,254,0
yoobpwj@ibl,Quick Recharge,1197,0,0,11,ibl,0,0,7,0,984,0
vthtma@paytm,Paytm Cashback,2060,1,0,12,paytm,1,0,1,0,348,1
lruwt777@ibl,Flipkart Deals,3444,0,3,12,ibl,1,0,15,0,898,1
hrehmfz315@okaxis,Fresh Mart,893,0,3,17,okaxis,0,0,6,0,907,0
xirtnono575@okaxis,Urban Foods,1474,0,3,18,okaxis,0,0,11,0,794,0
bxufqegm@paytm,Green Grocery,3730,0,0,14,paytm,0,0,10,1,662,0
jicztpdxo@axl,Urban Foods,1310,0,0,13,axl,0,0,14,1,634,0
eafbonq@ibl,PhonePe Help,2017,1,0,11,ibl,1,0,12,0,755,1
tcbtov@ibl,Urban Foods,1479,0,0,10,ibl,0,0,5,0,260,0
nhohfikocp@ybl,Paytm Cashback,3739,1,0,14,ybl,1,0,3,0,985,1
xcpmk@paytm,Green Grocery,3342,0,0,11,paytm,0,0,12,1,678,0
ythsqibdet@axl,Paytm Cashback,784,1,0,14,axl,1,0,3,0,449,1
pscgme28@ybl,Daily Needs,759,0,2,12,ybl,0,0,8,0,575,0
yeuccpt69@paytm,City Bakers,799,0,2,15,paytm,0,0,15,1,239,0
kutdiutb@ibl,Mega Electronics,2494,0,0,12,ibl,0,0,4,0,134,0
ujxgtuhc@okaxis,Online Offer,4887,1,0,15,okaxis,0,0,2,0,695,0
txavgqetkg@okaxis,Daily Needs,3275,0,0,17,okaxis,0,0,5,0,651,0
jxxlgq820@okicici,City Bakers,460,0,3,17,okicici,0,0,9,1,271,0
uwwtxvuet60@okaxis,Green Grocery,1116,0,2,18,okaxis,0,0,0,0,967,0
yksun65@paytm,City Bakers,3675,0,2,13,paytm,0,0,5,0,92,0
lfheeinwae@okaxis,Daily Needs,3769,0,0,17,okaxis,0,0,14,0,511,0
bwfjz661@okaxis,Mega Electronics,3825,0,3,15,okaxis,0,0,9,0,793,0
yawulsollz@paytm,Mega Electronics,4668,0,0,16,paytm,0,0,5,0,929,0
qwoqehfm786@ybl,Urban Foods,4567,0,3,15,ybl,0,0,3,0,4,0
sfkwwhphpb@ibl,Urban Foods,4950,0,0,14,ibl,0,0,13,1,743,0
rtdtujg804@okaxis,Mega Electronics,40,0,3,17,okaxis,0,0,3,0,729,0
qlrsqtg@paytm,Flipkart Deals,2443,0,0,13,paytm,1,0,2,0,410,0
zxpiemqcr@axl,Green Grocery,4967,0,0,13,axl,0,0,5,0,794,0
wlhdtxss891@paytm,Mega Electronics,2594,0,3,17,paytm,0,0,7,0,450,0
doajfk312@ybl,PhonePe Help,3725,1,3,13,ybl,1,0,4,0,383,1
otajpswcd@ibl,Smart Fashion,1975,0,0,13,ibl,0,0,9,0,547,0
ccszytec290@ibl,Online Offer,1615,1,3,15,ibl,0,0,9,1,497,1
gpsjmu@ibl,Flipkart Deals,4587,0,0,10,ibl,1,0,10,1,503,1
ilhxopt@paytm,Amazon Support,3316,1,0,13,paytm,1,0,2,0,715,1
hufhxvh@okaxis,Daily Needs,3988,0,0,14,okaxis,0,0,11,0,243,0
kdqpedvg@okaxis,Amazon Support,4078,1,0,15,okaxis,1,0,11,1,996,1
hoekhfdt137@ybl,Mega Electronics,1757,0,3,15,ybl,0,0,5,0,854,0
rlzvzlc98@ybl,City Bakers,1798,0,2,13,ybl,0,0,14,1,609,0
wseaeogvcv@ybl,Paytm Cashback,757,1,0,14,ybl,1,0,2,0,994,1
xmtoemqkdt@paytm,Flipkart Deals,3880,0,0,16,paytm,1,0,6,0,520,1
wvqhls@ybl,Paytm Cashback,4743,1,0,10,ybl,1,0,13,1,954,1
pkapjihfd@ybl,City Bakers,917,0,0,13,ybl,0,0,14,0,834,0
sbeycxmtmx@ibl,Green Grocery,2654,0,0,14,ibl,0,0,14,0,901,0
jrszfyh@okaxis,Quick Recharge,1695,0,0,14,okaxis,0,0,3,0,99,0
wloqvdmtbh@paytm,Urban Foods,4755,0,0,16,paytm,0,0,5,0,370,0
inlagpsfwj787@axl,Flipkart Deals,1538,0,3,17,axl,1,0,3,0,464,0
yubrhvv@okicici,Amazon Support,86,1,0,15,okicici,1,0,13,1,219,1
btyzursekd@ibl,Quick Recharge,4423,0,0,14,ibl,0,0,15,0,696,0
dmzic@okicici,Flipkart Deals,4912,0,0,13,okicici,1,0,9,1,371,1
klwsynd@okicici,Smart Fashion,120,0,0,15,okicici,0,0,2,0,19,0
qfwsjhscxu@ybl,Smart Fashion,2081,0,0,14,ybl,0,0,6,0,695,0
fxczbihyv@ibl,Mega Electronics,1204,0,0,13,ibl,0,0,8,0,177,0
ufzgwfiknd@paytm,Quick Recharge,4330,0,0,16,paytm,0,0,1,0,154,0
zqbnepbl@ibl,Fresh Mart,150,0,0,12,ibl,0,0,11,0,983,0
uordbjtoq@axl,Fresh Mart,4452,0,0,13,axl,0,0,3,0,146,0
asrpx@okicici,Paytm Cashback,4865,1,0,13,okicici,1,0,6,0,564,1
zpothzpwwk395@paytm,City Bakers,4016,0,3,19,paytm,0,0,15,0,732,0
fulaiv473@paytm,Online Offer,2969,1,3,15,paytm,0,0,9,1,516,1
fbhtv817@ibl,Green Grocery,543,0,3,12,ibl,0,0,5,0,352,0
gbluscqhgx@okaxis,Smart Fashion,225,0,0,17,okaxis,0,0,7,0,800,0
rkywgdlmc@okicici,Online Offer,2120,1,0,17,okicici,0,0,1,0,638,0
izhrhlbxkx641@ibl,Quick Recharge,357,0,3,17,ibl,0,0,6,0,589,0
lkjtg@ibl,Paytm Cashback,97,1,0,9,ibl,1,0,0,0,580,1
wlzdgof405@okaxis,Paytm Cashback,4483,1,3,17,okaxis,1,0,11,1,876,1
cealfleqvp@ibl,Paytm Cashback,348,1,0,14,ibl,1,0,12,0,854,1
lrdpjqxp@ybl,Paytm Cashback,747,1,0,12,ybl,1,0,2,0,577,1
pcoplo@ibl,Green Grocery,439,0,0,10,ibl,0,0,12,0,331,0
znzubth@okaxis,Fresh Mart,2794,0,0,14,okaxis,0,0,14,0,168,0
yckeeihkm@ibl,Fresh Mart,1185,0,0,13,ibl,0,0,8,0,140,0
bhclua945@okicici,City Bakers,4393,0,3,17,okicici,0,0,4,0,920,0
ygygrcrc@ibl,Smart Fashion,4912,0,0,12,ibl,0,0,8,0,263,0
mxeccal@paytm,Fresh Mart,3435,0,0,13,paytm,0,0,11,0,541,0
xabzraxw246@ibl,Flipkart Deals,1712,0,3,15,ibl,1,0,8,0,37,1
rohohuegpm20@okaxis,Urban Foods,345,0,2,19,okaxis,0,0,8,0,554,0
opfyoab@axl,Online Offer,1883,1,0,11,axl,0,0,2,0,638,0
ymupwike@okaxis,Amazon Support,3681,1,0,15,okaxis,1,0,4,0,279,1
qgdjy@ibl,Paytm Cashback,1559,1,0,9,ibl,1,0,5,0,21,1
webxkfmb789@ibl,Fresh Mart,3507,0,3,15,ibl,0,0,11,1,637,0
pvcmvv947@okaxis,Flipkart Deals,485,0,3,16,okaxis,1,0,14,0,67,1
kmfozee243@okaxis,Quick Recharge,567,0,3,17,okaxis,0,0,6,0,634,0
ctmlwutp475@ybl,Daily Needs,637,0,3,15,ybl,0,0,15,0,769,0
iwvnvruu@paytm,Urban Foods,776,0,0,14,paytm,0,0,6,0,605,0
tgiatnxerh677@okicici,Green Grocery,3052,0,3,21,okicici,0,0,0,0,928,0
vnmbyvocq@ibl,Paytm Cashback,4158,1,0,13,ibl,1,0,11,1,302,1
ouzslmna@okicici,Green Grocery,1941,0,0,16,okicici,0,0,3,0,228,0
zolhihfm@okaxis,Flipkart Deals,2082,0,0,15,okaxis,1,0,0,0,578,0
xinveyxqu@okicici,Fresh Mart,4722,0,0,17,okicici,0,0,7,0,424,0
phhltj@okaxis,Mega Electronics,1703,0,0,13,okaxis,0,0,0,0,29,0
gljsikqfzm@ybl,Smart Fashion,2772,0,0,14,ybl,0,0,9,0,89,0
ynyiah87@axl,Amazon Support,825,1,2,12,axl,1,0,2,0,222,1
mtlnl243@ibl,Quick Recharge,3083,0,3,12,ibl,0,0,4,0,709,0
skdgdotzi@okicici,Fresh Mart,1204,0,0,17,okicici,0,0,10,0,817,0
earlqzvr@paytm,Green Grocery,4331,0,0,14,paytm,0,0,13,1,498,0
hitdzezru@paytm,Fresh Mart,1368,0,0,15,paytm,0,0,4,0,638,0
wyykntr@paytm,Quick Recharge,1833,0,0,13,paytm,0,0,15,1,125,0
ykmarggjgw512@okicici,Amazon Support,4742,1,3,21,okicici,1,0,12,1,913,1
ezwhm166@paytm,Amazon Support,1771,1,3,14,paytm,1,0,7,0,824,1
nbmuvexud@paytm,Flipkart Deals,3381,0,0,15,paytm,1,0,9,0,409,1
heijng@okicici,Daily Needs,2517,0,0,14,okicici,0,0,4,0,414,0
lclxxpwd812@okicici,Green Grocery,2449,0,3,19,okicici,0,0,10,0,419,0
rinrshcc@okicici,Urban Foods,3059,0,0,16,okicici,0,0,15,1,799,0
joisoxlyhs@okaxis,Smart Fashion,129,0,0,17,okaxis,0,0,14,1,724,0
osialtaqr759@axl,Amazon Support,3813,1,3,16,axl,1,0,6,0,991,1
imhlrqh@okicici,Daily Needs,4040,0,0,15,okicici,0,0,9,1,256,0
wlhoypfk@okicici,Quick Recharge,3361,0,0,16,okicici,0,0,6,0,619,0
lvmrlvbxc@okaxis,Daily Needs,2803,0,0,16,okaxis,0,0,8,0,173,0
hduxt@ybl,Flipkart Deals,2336,0,0,9,ybl,1,0,11,1,144,1
nswuenijy@okaxis,City Bakers,1559,0,0,16,okaxis,0,0,7,0,980,0
rgairphj491@ibl,Green Grocery,436,0,3,15,ibl,0,0,15,0,876,0
jggzmh@okaxis,Green Grocery,3005,0,0,13,okaxis,0,0,14,1,466,0
jkvfuwy@ybl,Online Offer,4169,1,0,11,ybl,0,0,12,1,926,1
nzexscdgw@okicici,Urban Foods,4823,0,0,17,okicici,0,0,15,1,753,0
mfkrgoyopk@okicici,Green Grocery,4811,0,0,18,okicici,0,0,15,0,464,0
ztzvdfxuz973@ibl,Smart Fashion,4882,0,3,16,ibl,0,0,11,1,40,0
mtfuj30@ybl,Flipkart Deals,1107,0,2,11,ybl,1,0,15,1,739,1
msqdaj@ibl,City Bakers,4661,0,0,10,ibl,0,0,8,0,790,0
uaueq@ibl,Quick Recharge,1413,0,0,9,ibl,0,0,12,0,607,0
wtpmejc@ybl,Flipkart Deals,1925,0,0,11,ybl,1,0,13,1,206,1
yesstijp@okaxis,Smart Fashion,1947,0,0,15,okaxis,0,0,6,0,212,0
ztuxt@axl,Daily Needs,2535,0,0,9,axl,0,0,10,1,676,0
ruoavqlljz@axl,Green Grocery,165,0,0,14,axl,0,0,11,1,800,0
najlf@ibl,Smart Fashion,1754,0,0,9,ibl,0,0,8,0,529,0
egnqrtv118@axl,Flipkart Deals,1110,0,3,14,axl,1,0,8,0,363,1
tchclzedgo@paytm,Fresh Mart,4135,0,0,16,paytm,0,0,3,0,19,0
nhclmyriak@axl,Green Grocery,2741,0,0,14,axl,0,0,4,0,284,0
iukcjzvq847@ibl,Mega Electronics,1381,0,3,15,ibl,0,0,0,0,509,0
brmfybqp@ibl,Urban Foods,2764,0,0,12,ibl,0,0,14,0,57,0
lqidcyasj@paytm,Daily Needs,1246,0,0,15,paytm,0,0,11,1,13,0
gcyisl242@ibl,Online Offer,135,1,3,13,ibl,0,0,10,1,609,1
orlcpmey877@okicici,Amazon Support,866,1,3,19,okicici,1,0,6,0,361,1
jzwna@ybl,Smart Fashion,4685,0,0,9,ybl,0,0,10,0,19,0
fumzkbk@ybl,Mega Electronics,1033,0,0,11,ybl,0,0,14,0,147,0
uqayamls@ibl,PhonePe Help,3799,1,0,12,ibl,1,0,9,0,367,1
ipkfgazz477@ibl,Urban Foods,3075,0,3,15,ibl,0,0,6,0,342,0
nfqjgk857@paytm,City Bakers,1038,0,3,15,paytm,0,0,14,0,199,0
msgeswfjf@ibl,Amazon Support,343,1,0,13,ibl,1,0,11,0,93,1
kzbusleji@paytm,Paytm Cashback,1988,1,0,15,paytm,1,0,12,0,798,1
szodf@okaxis,PhonePe Help,341,1,0,12,okaxis,1,0,2,0,236,1
cspvftdj@ybl,Online Offer,49,1,0,12,ybl,0,1,1,0,409,1
chzrfwl@okaxis,Amazon Support,18,1,0,14,okaxis,1,0,4,0,164,1
mljzrcn@ibl,Paytm Cashback,3774,1,0,11,ibl,1,0,11,1,191,1
csfge125@ibl,Mega Electronics,4071,0,3,12,ibl,0,0,13,0,871,0
zkaysvtjl@axl,City Bakers,4356,0,0,13,axl,0,0,10,0,524,0
hujqaomcpc@ibl,Paytm Cashback,699,1,0,14,ibl,1,0,7,0,297,1
lmvzjaeve@ibl,Smart Fashion,2298,0,0,13,ibl,0,0,12,0,632,0
vqontfj@ibl,City Bakers,1052,0,0,11,ibl,0,0,15,0,925,0
huhveooesc@okaxis,Flipkart Deals,3599,0,0,17,okaxis,1,0,13,1,948,1
bilijrumgs141@axl,City Bakers,4496,0,3,17,axl,0,0,1,0,411,0
ivffnzyjz137@paytm,Smart Fashion,4004,0,3,18,paytm,0,0,8,0,531,0
ulxokidgst@axl,Online Offer,2017,1,0,14,axl,0,0,7,0,191,1
psefyf931@ybl,Online Offer,1493,1,3,13,ybl,0,0,5,0,679,0
pmqpfdfeii@paytm,Amazon Support,2712,1,0,16,paytm,1,0,1,0,512,1
ddabke@paytm,Quick Recharge,2752,0,0,12,paytm,0,0,0,0,512,0
ltifjrdu@paytm,City Bakers,4706,0,0,14,paytm,0,0,2,0,476,0
thqzhhhq572@okaxis,Flipkart Deals,2544,0,3,18,okaxis,1,0,6,0,988,1
mpqhjfb904@okaxis,Paytm Cashback,4862,1,3,17,okaxis,1,0,7,0,9,1
bpvrek@ybl,Fresh Mart,855,0,0,10,ybl,0,0,14,0,546,0
fitcf826@okicici,Quick Recharge,4511,0,3,16,okicici,0,0,10,0,669,0
fbuoiqdh@paytm,Amazon Support,857,1,0,14,paytm,1,0,9,1,774,1
ohxugcx432@ybl,Daily Needs,3802,0,3,14,ybl,0,0,3,0,311,0
odzlzpjnx@okaxis,Online Offer,852,1,0,16,okaxis,0,0,1,0,913,0
jewigvkvb@paytm,PhonePe Help,1835,1,0,15,paytm,1,0,10,1,999,1
ebiduzn933@ibl,Mega Electronics,3543,0,3,14,ibl,0,0,11,1,54,0
hgpiv225@ibl,Online Offer,3571,1,3,12,ibl,0,0,2,0,499,0
zijmv118@okicici,Quick Recharge,4772,0,3,16,okicici,0,0,13,1,706,0
jaeyogjimy@ybl,Mega Electronics,4865,0,0,14,ybl,0,0,0,0,337,0
dyqkmjpklo280@paytm,Fresh Mart,2247,0,3,19,paytm,0,0,9,1,734,0
mzzsrkjy259@axl,Amazon Support,517,1,3,15,axl,1,0,7,0,594,1
elxtsl166@okicici,Amazon Support,398,1,3,17,okicici,1,0,13,1,353,1
uimpnamsbe@okicici,Paytm Cashback,2333,1,0,18,okicici,1,0,7,0,299,1
nzqxvawowp@okicici,Amazon Support,891,1,0,18,okicici,1,0,5,0,207,1
iefbvzgom@axl,PhonePe Help,1204,1,0,13,axl,1,0,11,0,293,1
slyujetg@axl,Fresh Mart,1492,0,0,12,axl,0,0,14,0,82,0
tzlukpxmhp407@ibl,City Bakers,2663,0,3,17,ibl,0,0,13,0,766,0
nmixp326@ybl,Flipkart Deals,4698,0,3,12,ybl,1,0,5,0,675,0
nonetwt10@ibl,Quick Recharge,2577,0,2,13,ibl,0,0,6,0,699,0
mzfnpbzga@ibl,Amazon Support,4293,1,0,13,ibl,1,0,13,1,333,1
wahjac@okicici,Mega Electronics,303,0,0,14,okicici,0,0,12,1,271,0
oumewphsoc@okicici,Smart Fashion,3328,0,0,18,okicici,0,0,13,0,639,0
jxrvj@axl,Amazon Support,482,1,0,9,axl,1,0,11,1,494,1
svxzebuk@paytm,Paytm Cashback,332,1,0,14,paytm,1,0,6,0,127,1
pgnmji121@axl,Online Offer,4155,1,3,13,axl,0,0,3,0,253,0
karepek833@okicici,City Bakers,1581,0,3,18,okicici,0,0,15,0,216,0
klgesmkm@okaxis,Daily Needs,3373,0,0,15,okaxis,0,0,12,1,45,0
rwpcrjdua649@paytm,Amazon Support,3171,1,3,18,paytm,1,0,13,0,57,1
gszqrcoa@paytm,Amazon Support,4511,1,0,14,paytm,1,0,8,0,933,1
kgyycwldac@axl,Flipkart Deals,2464,0,0,14,axl,1,0,6,0,125,1
mdbiswq149@ybl,Mega Electronics,2856,0,3,14,ybl,0,0,15,0,768,0
wvgvetwet@axl,Urban Foods,3847,0,0,13,axl,0,0,3,0,958,0
lmyoq@ibl,City Bakers,1791,0,0,9,ibl,0,0,14,1,848,0
rrfgdtc718@ybl,Smart Fashion,1793,0,3,14,ybl,0,0,6,0,193,0
ywsiw944@ibl,Smart Fashion,4238,0,3,12,ibl,0,0,1,0,433,0
ymaefy@axl,Paytm Cashback,2238,1,0,10,axl,1,0,3,0,614,1
llgnpmwg@axl,Amazon Support,1648,1,0,12,axl,1,0,15,1,725,1
oxxoffxly604@ibl,Fresh Mart,88,0,3,16,ibl,0,0,2,0,840,0
nccovgvj@paytm,Flipkart Deals,3644,0,0,14,paytm,1,0,3,0,93,0
wrspo@ybl,Quick Recharge,3343,0,0,9,ybl,0,0,7,0,320,0
ugopwhhop@paytm,Quick Recharge,653,0,0,15,paytm,0,0,15,1,979,0
gabesawlhy@ibl,Green Grocery,2426,0,0,14,ibl,0,0,5,0,437,0
dsvhqvp@paytm,Urban Foods,4613,0,0,13,paytm,0,0,12,0,360,0
doseu466@okaxis,Urban Foods,3193,0,3,15,okaxis,0,0,0,0,692,0
gihptmczl@ibl,PhonePe Help,4163,1,0,13,ibl,1,0,14,1,719,1
xsapqnn804@axl,Flipkart Deals,627,0,3,14,axl,1,0,10,1,872,1
jfitq@ybl,Green Grocery,2658,0,0,9,ybl,0,0,14,0,221,0
fvbbr@okaxis,Paytm Cashback,4332,1,0,12,okaxis,1,0,5,0,563,1
idnficwpkk@axl,Fresh Mart,4301,0,0,14,axl,0,0,10,0,924,0
noeik@paytm,Flipkart Deals,2292,0,0,11,paytm,1,0,8,0,664,1
zuzsvjivi@paytm,Online Offer,4865,1,0,15,paytm,0,0,2,0,550,0
kamcw609@paytm,Amazon Support,3845,1,3,14,paytm,1,0,10,0,58,1
hdykzouevo@axl,Daily Needs,2601,0,0,14,axl,0,0,2,0,351,0
vdtyo@okaxis,Daily Needs,4312,0,0,12,okaxis,0,0,3,0,636,0
fajcsyhia@paytm,Urban Foods,299,0,0,15,paytm,0,0,4,0,216,0
ixqselwkc@okaxis,Daily Needs,2108,0,0,16,okaxis,0,0,12,0,746,0
kdyukb@axl,Green Grocery,4641,0,0,10,axl,0,0,12,1,691,0
ukegzkqxmn@okaxis,Green Grocery,3438,0,0,17,okaxis,0,0,9,0,708,0
pupvforcw@okaxis,Green Grocery,3057,0,0,16,okaxis,0,0,6,0,821,0
vsyrjzvpic561@ybl,City Bakers,2483,0,3,17,ybl,0,0,2,0,281,0
otwtz384@ibl,Fresh Mart,268,0,3,12,ibl,0,0,0,0,575,0
vxfgpairw@paytm,Amazon Support,2077,1,0,15,paytm,1,0,12,0,795,1
mrvli@okaxis,Urban Foods,4878,0,0,12,okaxis,0,0,9,0,487,0
wuzfhint588@ibl,Daily Needs,4496,0,3,15,ibl,0,0,0,0,258,0
soffiqvl@ibl,Quick Recharge,1969,0,0,12,ibl,0,0,13,0,812,0
ctxkjkh@okaxis,Smart Fashion,1787,0,0,14,okaxis,0,0,1,0,251,0
iehrjus@okaxis,Smart Fashion,4329,0,0,14,okaxis,0,0,4,0,750,0
kgwdo873@okaxis,Online Offer,4430,1,3,15,okaxis,0,0,9,0,49,1
khtjuoveph@okaxis,Flipkart Deals,1069,0,0,17,okaxis,1,0,10,0,534,1
jjcoyxuwqe@paytm,Amazon Support,737,1,0,16,paytm,1,0,9,0,802,1
xqntarqjg847@okicici,Flipkart Deals,2370,0,3,20,okicici,1,0,4,0,355,0
klkrcp@ibl,Mega Electronics,4499,0,0,10,ibl,0,0,3,0,703,0
ilhhhtb@okaxis,Daily Needs,3535,0,0,14,okaxis,0,0,12,1,128,0
zpeobfap@axl,Flipkart Deals,254,0,0,12,axl,1,0,0,0,172,0
fqoxnc976@okicici,Paytm Cashback,2973,1,3,17,okicici,1,0,5,0,882,1
bhvqft@paytm,Online Offer,3349,1,0,12,paytm,0,0,15,0,17,1
tocaxaldmz761@paytm,Amazon Support,2166,1,3,19,paytm,1,0,13,1,332,1
scvpfwqh@ybl,Quick Recharge,1389,0,0,12,ybl,0,0,6,0,390,0
ypdbpfa@axl,PhonePe Help,777,1,0,11,axl,1,0,12,0,317,1
ytddopbf@ibl,Flipkart Deals,1215,0,0,12,ibl,1,0,7,0,791,1
kceayz84@okaxis,Fresh Mart,1081,0,2,15,okaxis,0,0,8,0,462,0
wwuogy317@okicici,Quick Recharge,2401,0,3,17,okicici,0,0,15,1,521,0
xyimv949@okaxis,Green Grocery,288,0,3,15,okaxis,0,0,5,0,17,0
rivzgz186@paytm,Green Grocery,403,0,3,15,paytm,0,0,12,1,476,0
ajedgqp@ibl,Online Offer,1152,1,0,11,ibl,0,0,10,0,488,1
cbnsutqf@okaxis,Green Grocery,4687,0,0,15,okaxis,0,0,8,0,424,0
kojnmevany166@okicici,Quick Recharge,28,0,3,21,okicici,0,0,15,0,218,0
cfmudvkdiy718@axl,Quick Recharge,3454,0,3,17,axl,0,0,4,0,202,0
nndgk@paytm,Fresh Mart,311,0,0,11,paytm,0,0,14,0,607,0
xoytmxnvix@axl,Mega Electronics,1136,0,0,14,axl,0,0,15,1,503,0
dgfvaergv551@ybl,Urban Foods,4939,0,3,16,ybl,0,0,13,1,201,0
djtml@ybl,Green Grocery,846,0,0,9,ybl,0,0,7,0,285,0
kfsmfm@okaxis,Flipkart Deals,1229,0,0,13,okaxis,1,0,14,0,114,1
tjgjbewmfw@axl,Mega Electronics,2064,0,0,14,axl,0,0,5,0,218,0
nngjqt@paytm,Amazon Support,1370,1,0,12,paytm,1,0,3,0,158,1
fdfcjavrpy549@ybl,Flipkart Deals,1228,0,3,17,ybl,1,0,7,0,621,1
iuxvzrrhj@ibl,Green Grocery,3828,0,0,13,ibl,0,0,10,0,346,0
fjhnrab@ybl,City Bakers,3444,0,0,11,ybl,0,0,5,0,125,0
kxxmymqsss@axl,Mega Electronics,1673,0,0,14,axl,0,0,10,1,548,0
gdavbb668@ybl,City Bakers,3198,0,3,13,ybl,0,0,11,0,393,0
ihnuec@ybl,Flipkart Deals,1928,0,0,10,ybl,1,0,3,0,724,0
wrtfnneu282@ibl,Green Grocery,1470,0,3,15,ibl,0,0,6,0,76,0
aohkt@ybl,Flipkart Deals,1460,0,0,9,ybl,1,0,0,0,954,0
hnueva@paytm,Urban Foods,99,0,0,12,paytm,0,1,9,1,524,1
awmcuz@axl,Smart Fashion,3015,0,0,10,axl,0,0,3,0,678,0
edafxc@okaxis,Fresh Mart,2607,0,0,13,okaxis,0,0,14,0,823,0
acrcwxkt@paytm,PhonePe Help,596,1,0,14,paytm,1,0,10,1,2,1
icycvnw@okicici,Daily Needs,1358,0,0,15,okicici,0,0,5,0,760,0
pstdk@ibl,Online Offer,4194,1,0,9,ibl,0,0,13,1,73,1
ycgxtkp@okaxis,Daily Needs,2853,0,0,14,okaxis,0,0,15,1,725,0
eyjir@paytm,Smart Fashion,3066,0,0,11,paytm,0,0,9,1,441,0
amjtjnx@axl,Flipkart Deals,3196,0,0,11,axl,1,0,0,0,993,0
uspzwwltu@axl,Amazon Support,3867,1,0,13,axl,1,0,4,0,582,1
rbxdgtpzr@okaxis,Flipkart Deals,3111,0,0,16,okaxis,1,0,0,0,677,0
evmlw@axl,Fresh Mart,4944,0,0,9,axl,0,0,0,0,137,0
wtudfxjs@okaxis,Urban Foods,3738,0,0,15,okaxis,0,0,12,0,622,0
vifnmewadh@ybl,Amazon Support,2884,1,0,14,ybl,1,0,3,0,202,1
hiwsaow@axl,Mega Electronics,4852,0,0,11,axl,0,0,7,0,349,0
sqpwvyu266@paytm,Daily Needs,4752,0,3,16,paytm,0,0,14,0,779,0
tntqelq@axl,Quick Recharge,2757,0,0,11,axl,0,0,15,0,765,0
